country,H,T_rebuild_K,T_rebuild_L,alpha,avg_prod_k,axfin_p,axfin_r,axhealth,bashs,borrow_abi,cp,cr,cumu_proba,dC_destitution,dKpc,dKpc_2,dKpc_5,dKpc_10,dKpc_25,dKpc_50,dKpc_100,dKpc_250,dKpc_500,dKpc_1000,dKtot,dKtot_2,dKtot_5,dKtot_10,dKtot_25,dKtot_50,dKtot_100,dKtot_250,dKtot_500,dKtot_1000,dW_destitution,dW_destitution_2,dW_destitution_5,dW_destitution_10,dW_destitution_25,dW_destitution_50,dW_destitution_100,dW_destitution_250,dW_destitution_500,dW_destitution_1000,dWsurWprime,dWsurWprime_2,dWsurWprime_5,dWsurWprime_10,dWsurWprime_25,dWsurWprime_50,dWsurWprime_100,dWsurWprime_250,dWsurWprime_500,dWsurWprime_1000,delta_W,delta_W_2,delta_W_5,delta_W_10,delta_W_25,delta_W_50,delta_W_100,delta_W_250,delta_W_500,delta_W_1000,destitution_exposure,destitution_exposure_2,destitution_exposure_5,destitution_exposure_10,destitution_exposure_25,destitution_exposure_50,destitution_exposure_100,destitution_exposure_250,destitution_exposure_500,destitution_exposure_1000,equivalent_cost,equivalent_cost_2,equivalent_cost_5,equivalent_cost_10,equivalent_cost_25,equivalent_cost_50,equivalent_cost_100,equivalent_cost_250,equivalent_cost_500,equivalent_cost_1000,fa,fa_ratio_2,fa_ratio_5,fa_ratio_10,fa_ratio_25,fa_ratio_50,fa_ratio_100,fa_ratio_250,fa_ratio_500,fa_ratio_1000,fap,fap_2,fap_5,fap_10,fap_25,fap_50,fap_100,fap_250,fap_500,fap_1000,far,far_2,far_5,far_10,far_25,far_50,far_100,far_250,far_500,far_1000,faref,finance_pre,gdp_pc_pp,income_elast,individual_exposure,individual_exposure_2,individual_exposure_5,individual_exposure_10,individual_exposure_25,individual_exposure_50,individual_exposure_100,individual_exposure_250,individual_exposure_500,individual_exposure_1000,institutional_exposure,iso3,macro_multiplier,ophe,original_country,pe,peref,pi,plgp,pop,pov_head,prepare_scaleup,protection,pv,rating,resilience,resilience_2,resilience_5,resilience_10,resilience_25,resilience_50,resilience_100,resilience_250,resilience_500,resilience_1000,resilience_no_shock,resilience_no_shock_2,resilience_no_shock_5,resilience_no_shock_10,resilience_no_shock_25,resilience_no_shock_50,resilience_no_shock_100,resilience_no_shock_250,resilience_no_shock_500,resilience_no_shock_1000,resilience_no_shock_no_SP,resilience_no_shock_no_SP_2,resilience_no_shock_no_SP_5,resilience_no_shock_no_SP_10,resilience_no_shock_no_SP_25,resilience_no_shock_no_SP_50,resilience_no_shock_no_SP_100,resilience_no_shock_no_SP_250,resilience_no_shock_no_SP_500,resilience_no_shock_no_SP_1000,resilience_no_shock_no_uspcale,resilience_no_shock_no_uspcale_2,resilience_no_shock_no_uspcale_5,resilience_no_shock_no_uspcale_10,resilience_no_shock_no_uspcale_25,resilience_no_shock_no_uspcale_50,resilience_no_shock_no_uspcale_100,resilience_no_shock_no_uspcale_250,resilience_no_shock_no_uspcale_500,resilience_no_shock_no_uspcale_1000,risk,risk_2,risk_5,risk_10,risk_25,risk_50,risk_100,risk_250,risk_500,risk_1000,share1,share1_ref,shew,sigma_p,sigma_r,social_p,social_r,tot_p,tot_r,total_equivalent_cost,total_equivalent_cost_2,total_equivalent_cost_5,total_equivalent_cost_10,total_equivalent_cost_25,total_equivalent_cost_50,total_equivalent_cost_100,total_equivalent_cost_250,total_equivalent_cost_500,total_equivalent_cost_1000,total_equivalent_cost_no_destitution,total_equivalent_cost_no_destitution_2,total_equivalent_cost_no_destitution_5,total_equivalent_cost_no_destitution_10,total_equivalent_cost_no_destitution_25,total_equivalent_cost_no_destitution_50,total_equivalent_cost_no_destitution_100,total_equivalent_cost_no_destitution_250,total_equivalent_cost_no_destitution_500,total_equivalent_cost_no_destitution_1000,total_equivalent_cost_of_destitution,total_equivalent_cost_of_destitution_2,total_equivalent_cost_of_destitution_5,total_equivalent_cost_of_destitution_10,total_equivalent_cost_of_destitution_25,total_equivalent_cost_of_destitution_50,total_equivalent_cost_of_destitution_100,total_equivalent_cost_of_destitution_250,total_equivalent_cost_of_destitution_500,total_equivalent_cost_of_destitution_1000,unemp,v,v_p,v_r,v_s,v_shew
Albania,0.5356497092899943,3,40,1,0.1852799860314327,0.07585278999999999,0.092387,0.7391767261918375,0.993,0.1625,4407.716271172496,11349.246839473812,0.020000000000000018,79755.60082387908,1335.291227420758,0.0,0.0,0.0,0.0,1318.3478861897815,1339.4563579572655,1358.2422873307178,1369.2561585507785,1399.8668055615392,3868827402.427172,0.0,0.0,0.0,0.0,3819736341.6181426,3880895310.0292106,3935325023.0742526,3967236239.075635,4055926486.9626145,0.0085068932866684,0.0,0.0,0.0,0.0,0.008398950395401198,0.00853342856247303,0.00865311024178694,0.008723277576985527,0.008918292343958427,1993.5502194969263,0.0,0.0,0.0,0.0,1968.1834296991265,1999.7845189582658,2027.9109108379166,2044.4019597541248,2090.2391977677125,0.22417457252104211,0.0,0.0,0.0,0.0,0.22132207891263533,0.22487561902744346,0.22803842968278332,0.2298928468953818,0.23504724086888018,0.0006515877591300039,0.0,0.0,0.0,0.0,0.0006433198445970881,0.0006536202356542518,0.0006627872857870279,0.0006681617715323495,0.0006830989795972806,14.586126439239575,0.0,0.0,0.0,0.0,20.42874012203637,12.454025971525486,4.20972339604129,2.1219767343271876,2.1695482088651588,0.07367808537443042,0.6005307395116737,0.6005307395116737,0.8320827303992845,0.9712910568820428,0.9842410156612527,1.0,1.0140250402798503,1.0222476831114968,1.04510072108389,0.08813877403546437,0.0,0.0,0.0,0.0,0.08702039229708705,0.0884137024493165,0.08965370818745887,0.09038070248412307,0.09240122418347717,0.06977652944474262,0.0,0.0,0.0,0.0,0.06889114390186059,0.06999418110570889,0.0709758523150716,0.07155138946659743,0.07315096914525275,0.07367808537443042,0.0,9960.94072581355,1.5,0.0045024766704120705,0.0,0.0,0.0,0.0,0.004445345314311829,0.004516521099585824,0.004579865489932309,0.004617003229775799,0.004720219457967748,0.14471763138983018,ALB,1.1290128729346023,0.514646547616325,Albania,0.2,0.2,0.2,0.986670379638672,2897366.0,0.2,0.0,50.0,0.8111076768500343,0.325,0.6453178534938449,0.0,0.0,0.0,0.0,0.6453397900772588,0.6453124608956622,0.6452881386971757,0.6452738790206048,0.6452342473153795,0.6698061533009205,0.0,0.0,0.0,0.0,0.6698297863382152,0.6698003436165308,0.6697741405067459,0.6697587781198643,0.6697160818037179,0.5910466441063063,0.0,0.0,0.0,0.0,0.5910466441107031,0.5910466441013857,0.5910466441021338,0.5910466441046953,0.5910466441018158,0.6609960372088958,0.0,0.0,0.0,0.0,0.6610169045665769,0.6609909074179698,0.6609677707491539,0.6609542061525175,0.6609165063535011,0.001464332219289285,0.0,0.0,0.0,0.0,0.0020508846186681703,0.0012502861240054528,0.00042262307465919236,0.00021302975218275653,0.00021780555357013863,0.0885,0.0885,0.0,0.040625,0.040625,0.2629495641629598,0.17935972626416474,0.2928922381188396,0.21269823738468308,42261346.81675381,0.0,0.0,0.0,0.0,59189537.05242403,36083871.41301491,12197109.437094567,6148143.242830626,6285975.21572681,40716231.025887474,0.0,0.0,0.0,0.0,57025477.50973644,34764646.03533624,11751200.24818163,5923380.7285249755,6056187.983479452,1545115.790866336,0.0,0.0,0.0,0.0,2164059.542687584,1319225.377678667,445909.18891293684,224762.51430565107,229787.23224735697,0.16,0.3478534203420342,0.63,0.31325000000000003,0.31325,0.3478534203420342
Argentina,0.5356497092899943,3,40,1,0.2695495148851759,0.004365798,0.06037133,0.8855042727446295,0.982,0.23333333333333334,4141.967943925233,21573.503341121494,0.020000000000000018,144821.18153073013,1259.9363966005294,0.0,0.0,0.0,0.0,1208.0185055926308,1266.7427164259734,1343.1986889422924,1399.8561098501036,1431.8330897937526,52219633837.85911,0.0,0.0,0.0,0.0,50067832155.34455,52501730243.699135,55670543288.77973,58018780693.45042,59344106470.53196,0.002504999577334337,0.0,0.0,0.0,0.0,0.0024017766722878764,0.0025185318701801836,0.0026705412726824177,0.0027831872886319993,0.0028467637687300384,2365.451043806886,0.0,0.0,0.0,0.0,2267.7595738029286,2378.242788682232,2522.1202011871783,2628.7647199050257,2688.963283735655,0.1087299967857689,0.0,0.0,0.0,0.0,0.1042395241347549,0.10931798036835971,0.1159314296892262,0.12083343694393989,0.1236005158352782,0.000258550294412212,0.0,0.0,0.0,0.0,0.00024789627565255775,0.00025994701253185707,0.0002756364665844601,0.000287263079559429,0.00029382504379917235,16.767570063897303,0.0,0.0,0.0,0.0,23.200108871884005,14.598204861438978,5.16043712504037,2.6893137263579217,2.750895414033443,0.07223879436992771,0.8106085110836667,0.8106085110836667,0.8550606238384076,0.910868547429906,0.9536415642483198,1.0,1.0603563545500654,1.1050832120035399,1.1303266805698085,0.08622077878293341,0.0,0.0,0.0,0.0,0.0826679002348207,0.08668655324391325,0.091918637586226,0.09579585469629952,0.09798412397823042,0.06825811653648896,0.0,0.0,0.0,0.0,0.06544542101923304,0.06862685465143133,0.07276892142242891,0.07583838496790378,0.07757076481609908,0.07223879436992771,0.4,18087.196261682242,1.5,0.0035495101300048707,0.0,0.0,0.0,0.0,0.003403246334024181,0.003568684987746619,0.003784077804144549,0.003943693868887846,0.004033779856198943,0.07284112030745417,ARG,1.2093784490793296,0.210991454510741,Argentina,0.2,0.2,0.2,0.970972366333008,41446246.0,0.2,0.6666666666666667,50.0,0.9469791878445892,0.06666666666666667,0.5206492382115971,0.0,0.0,0.0,0.0,0.5206951882267321,0.5206432140593109,0.5205755467592431,0.5205254024958624,0.5204971015944072,0.5326444034610631,0.0,0.0,0.0,0.0,0.532692495072059,0.5326380983700436,0.5325672774477759,0.532514796493723,0.532485176891137,0.45209039863177325,0.0,0.0,0.0,0.0,0.45209039863147915,0.4520903986290321,0.45209039863359207,0.45209039864104983,0.45209039863824696,0.4921164380486649,0.0,0.0,0.0,0.0,0.4921407116742472,0.49211325568695286,0.49207750969747144,0.4920510204725279,0.492036070241636,0.0009270408647812061,0.0,0.0,0.0,0.0,0.0012826813252993488,0.0008071015899996232,0.00028530884778271384,0.00014868604771294696,0.00015209075935451754,0.0458,0.0458,0.8,0.22500000000000003,0.22500000000000003,0.2001534455359978,0.14264750646937888,0.3801189202903984,0.3355518175137687,694952833.6905233,0.0,0.0,0.0,0.0,961557419.530887,605040789.8455958,213880746.55195594,111461958.27380711,114014288.05030192,679301706.0348605,0.0,0.0,0.0,0.0,939901211.646914,591415414.0046993,209064828.59994677,108952429.25730489,111447433.74267584,15651127.655662755,0.0,0.0,0.0,0.0,21656207.883972958,13625375.84089647,4815917.95200917,2509529.016502217,2566854.307626094,0.075,0.32357818919340575,0.5292,0.2561999999999999,0.305,0.2718056789224608
Armenia,0.5356497092899943,3,40,1,0.3666957212217474,0.001895716,0.01239363,0.7240264378021859,0.995,0.3875,3300.5177697809936,8583.41608144584,0.09999999999999998,60266.13122530874,75.32611948183545,0.0,0.0,68.26853934903261,83.27599779839527,83.50349338539054,87.17700392332488,96.25726603020449,110.06439379615992,110.3037480232593,224213166.16156906,0.0,0.0,203205813.0959926,247876503.6627782,248553659.2921784,259488105.86003542,286516105.31846166,327613932.38426054,328326386.03860086,0.00014423043792539781,0.0,0.0,0.00013071695972885792,0.00015945244111550703,0.0001598880375376264,0.00016692187967969505,0.00018430828149040374,0.00021074543367445974,0.00021120373638846274,109.07534664555887,0.0,0.0,98.85162343816404,120.59113814279642,120.9207087760306,126.24259077773056,139.39816580960476,159.40434447513812,159.7511868890778,0.018674057403186457,0.0,0.0,0.016923722429055488,0.020645598709961632,0.02070202228424023,0.021613145952869672,0.02386542358362931,0.02729054704468581,0.027349927604518598,9.603176591922616e-06,0.0,0.0,8.70341979052129e-06,1.0616690707389968e-05,1.0645693665604554e-05,1.1114022190301477e-05,1.2271646678502228e-05,1.4031889832879533e-05,1.4062404625446444e-05,4.248723269471575,0.0,0.0,5.97690854648408,2.43045002731447,1.2185461632179624,0.7633054983735041,0.2809494244644511,0.16063531055474814,0.16098482991919294,0.03817341086758667,0.4291814436970133,0.4291814436970133,0.7831026105127114,0.9552518904141203,0.9578614729503057,1.0,1.1041589146016764,1.2625393032888037,1.2652849152773726,0.03958091852622174,0.0,0.0,0.03587243724309771,0.043758267473780504,0.04387780747339652,0.045808093041103996,0.050579414292238,0.05783451787310414,0.057960289122531275,0.031334893833258874,0.0,0.0,0.028399012817452354,0.03464196175007623,0.03473659758310558,0.03626474032420733,0.04004203631468842,0.045785659982874115,0.04588522888867059,0.03817341086758667,0.4,7526.83641911287,1.5,5.979531509513464e-05,0.0,0.0,5.4192872930941194e-05,6.610608063272888e-05,6.628667098307097e-05,6.920277394486035e-05,7.641085976638219e-05,8.737122200199658e-05,8.75612259677818e-05,0.16060081925555397,ARM,1.3020241651371849,0.546947124395628,Armenia,0.2,0.2,0.2,0.9561711120605472,2976566.0,0.2,0.4,10.0,0.04479141552780441,0.375,0.6852990857402002,0.0,0.0,0.68532291051224,0.6852722488634034,0.6852714809332526,0.6852590799549076,0.6852284265304422,0.6851818159784214,0.6851810079162544,0.6905920746392026,0.0,0.0,0.6906162688540721,0.690564821602273,0.6905640417643909,0.6905514484950119,0.6905203197700339,0.690472986533478,0.6904721659429548,0.6763990764675701,0.0,0.0,0.6763990764435844,0.6763990765637943,0.6763990764260948,0.6763990764527421,0.6763990764267441,0.6763990765379665,0.6763990764972102,0.6877773352572515,0.0,0.0,0.6877962073156829,0.6877560773411281,0.6877554689520162,0.6877456457656371,0.6877213647015094,0.6876844432650262,0.6876838031795798,0.0005644766317337264,0.0,0.0,0.0007940797718556679,0.0003229045899207848,0.00016189353605768717,0.00010141119799485014,3.7326362474284306e-05,2.134167684936628e-05,2.1388113272982085e-05,0.0877,0.0877,0.4,0.19687500000000002,0.19687500000000002,0.5050600974072442,0.2457265032536369,0.602501390730193,0.3942240979255771,12646605.227317927,0.0,0.0,17790662.76457393,7234394.916003322,3627083.0788650373,2272029.1940716277,836264.5045804533,478141.60379670444,479181.9712532525,12549674.100489626,0.0,0.0,17654302.882250514,7178949.633943027,3599284.7043863456,2254616.4207654395,829855.6816224648,474477.5520169844,475509.95135367505,96931.12682830317,0.0,0.0,136359.88232341828,55445.28206029529,27798.37447869161,17412.773306187966,6408.8229579885165,3664.0517797200723,3672.019899577356,0.16200000762939498,0.12442674974920906,0.11960000000000001,0.11385,0.12375,0.11447260976927233
Australia,0.5356497092899943,3,40,1,0.27360239086009513,0.5201536,0.6854684,0.9029142551356216,1.0,0.9,15056.156891048046,49778.48172691098,0.010000000000000009,342964.8701271659,2295.4366532823337,0.0,0.0,0.0,0.0,0.0,2233.7191686261763,2350.936589729765,2401.77843719242,2448.3999044143293,53091842984.76308,0.0,0.0,0.0,0.0,0.0,51664360766.90542,54375517664.83665,55551454007.35464,56629775909.17035,9.269961786901688e-05,0.0,0.0,0.0,0.0,0.0,9.020720003850007e-05,9.494094432560839e-05,9.699415708789643e-05,9.88769327200551e-05,3237.6234008645533,0.0,0.0,0.0,0.0,0.0,3150.377171757925,3316.072623631124,3387.9529789625362,3453.872751873199,0.04087106645238237,0.0,0.0,0.0,0.0,0.0,0.03976968868664699,0.04186139268858824,0.04276879494500463,0.043600952081760624,1.4723942039554988e-05,0.0,0.0,0.0,0.0,0.0,1.4328058900891604e-05,1.5079943084620836e-05,1.5406065094633003e-05,1.570511572632559e-05,13.382254285118119,0.0,0.0,0.0,0.0,0.0,18.945137900296032,6.647186842685602,3.3956364230219394,3.4617053410118563,0.04119578101880563,0.8612467391729323,0.8612467391729323,0.8898332634706818,0.9298100759918408,0.9628573025836176,1.0,1.0524763465121185,1.0752374205883755,1.0961090985847564,0.05080082064352891,0.0,0.0,0.0,0.0,0.0,0.049434937222566755,0.052029102118063,0.05315429438614095,0.05418608447762167,0.04021731634279373,0.0,0.0,0.0,0.0,0.0,0.03913599196786535,0.04118970584346654,0.04208048305569491,0.04289731687811715,0.04119578101880563,0.8,42834.0167597384,1.5,0.0002836925209316207,0.0,0.0,0.0,0.0,0.0,0.00027606487031332663,0.0002905517461077118,0.0002968352790707657,0.0003025972161500581,0.05190105819921825,AUS,1.2132435675533253,0.194171489728757,Australia,0.2,0.2,0.2,0.998382568359375,23129300.0,0.2,0.8,100.0,0.40801816925051826,1.0,0.7073856378249304,0.0,0.0,0.0,0.0,0.0,0.7074276831496512,0.707347828598102,0.7073131919862506,0.7072814301689422,0.7089900626784833,0.0,0.0,0.0,0.0,0.0,0.7090322989420821,0.7089520817416453,0.7089172878449737,0.7088853818040766,0.595021892034092,0.0,0.0,0.0,0.0,0.0,0.5950218920330091,0.5950218920575256,0.5950218920320115,0.5950218919958025,0.673790542239589,0.0,0.0,0.0,0.0,0.0,0.6738156487803036,0.6737679656554276,0.6737472825324662,0.6737283158707469,0.00031242118525052023,0.0,0.0,0.0,0.0,0.0,0.00044229188232711836,0.0001551847654160137,7.927429365470224e-05,8.08167340557626e-05,0.0703,0.0703,1.0,0.42500000000000004,0.42500000000000004,0.578,0.126,0.75735,0.49745000000000006,309522174.0367825,0.0,0.0,0.0,0.0,0.0,438187778.03731704,153744778.64052808,78538693.51900133,80066821.34386553,308821706.7885888,0.0,0.0,0.0,0.0,0.0,437196112.31244385,153396877.06750283,78360980.83631825,79885659.03990085,700467.248193717,0.0,0.0,0.0,0.0,0.0,991665.7248731467,347901.57302526035,177712.682683084,181162.30396468396,0.0569999980926514,0.4474374079528719,0.504,0.3440000000000001,0.43,0.35794992636229755
Austria,0.5356497092899943,3,40,1,0.23227851820729004,0.4380794,0.5678905000000001,0.920967862021852,1.0,0.48333333333333334,18635.79561830725,50411.36911642569,0.010000000000000009,352751.12439490395,2432.039681967554,0.0,0.0,0.0,0.0,0.0,2359.1062588936034,2497.3738103880733,2571.5772066165637,2599.4344389212065,20623266032.061146,0.0,0.0,0.0,0.0,0.0,20004803513.609932,21177287876.926422,21806519542.94289,22042743942.156143,0.00013428647663802528,0.0,0.0,0.0,0.0,0.0,0.00013025941553109968,0.0001378939382986467,0.00014199112170728163,0.00014352927488907967,3528.3174672481205,0.0,0.0,0.0,0.0,0.0,3422.302842706767,3623.2771978947367,3731.1511251127818,3771.652095338346,0.04267951436704607,0.0,0.0,0.0,0.0,0.0,0.04139713183394633,0.043828173813381,0.04513304699139553,0.04562295804862515,2.1631558928644958e-05,0.0,0.0,0.0,0.0,0.0,2.0982859135302935e-05,2.2212667476938365e-05,2.2872662932655433e-05,2.3120436588099795e-05,14.565568500078186,0.0,0.0,0.0,0.0,0.0,20.598428368422763,7.2693537925652985,3.742889537846478,3.783517667268184,0.07944340434585609,0.5430375466545084,0.5430375466545084,0.8056190551345599,0.8738860087624261,0.9461373651688806,1.0,1.0586101414352211,1.090064170243271,1.1018725541173013,0.09827934343084428,0.0,0.0,0.0,0.0,0.0,0.0953320852150273,0.10091951221279462,0.10391809036747955,0.10504380822521037,0.07780448021608508,0.0,0.0,0.0,0.0,0.0,0.07547123412856328,0.07989461383512907,0.08226848820758798,0.08315968151162487,0.07944340434585609,0.0,44056.254416802,1.5,0.0004967088507708407,0.0,0.0,0.0,0.0,0.0,0.000481813256333608,0.0005100523994326853,0.0005252073674775028,0.0005308968033638867,0.04354977547727409,AUT,1.1738341050886907,0.158064275956296,Austria,0.2,0.2,0.2,0.9973828125,8479823.0,0.2,0.0,100.0,1.9773947629757402,0.9666666666666667,0.6871315917543425,0.0,0.0,0.0,0.0,0.0,0.6871707540105626,0.6870965099930215,0.6870566658764281,0.6870417076175781,0.6892935831542785,0.0,0.0,0.0,0.0,0.0,0.68933299223389,0.6892582802770771,0.6892181850551101,0.6892031325301804,0.4677477839248105,0.0,0.0,0.0,0.0,0.0,0.4677477839257966,0.4677477839196312,0.4677477839281707,0.467747783925892,0.659532771814302,0.0,0.0,0.0,0.0,0.0,0.6595676047832141,0.6595015682234663,0.6594661287920206,0.6594528242047826,0.0003306129559330678,0.0,0.0,0.0,0.0,0.0,0.00046754833430794366,0.00016500163004762704,8.495705291775847e-05,8.58792404700033e-05,0.08460000000000001,0.08460000000000001,0.0,0.12083333333333333,0.12083333333333333,0.51716638,0.40816435,0.57550877575,0.47967782437500006,123513442.77503848,0.0,0.0,0.0,0.0,0.0,174671026.6424038,61642833.485332444,31739040.789489932,32083560.135807093,123126024.54933982,0.0,0.0,0.0,0.0,0.0,174123134.15130153,61449498.63616674,31639501.127207268,31982942.186048325,387418.22569867276,0.0,0.0,0.0,0.0,0.0,547892.4911023149,193334.84916570576,99539.66228266059,100617.94975876641,0.0490000009536743,0.16121476599907325,0.48000000000000015,0.12399999999999997,0.12400000000000001,0.16121476599907325
Azerbaijan,0.5356497092899943,3,40,1,0.5982212831852317,0.001134416,0.024682880000000004,0.6417038232275379,0.994,0.275,6745.131230959594,19055.20314232035,0.020000000000000018,132858.91117815019,183.1461972944624,0.0,0.0,0.0,0.0,171.35344231968037,188.17820165318295,197.71094605383544,208.67243331559902,216.22598735007665,1724651293.8286912,0.0,0.0,0.0,0.0,1613601266.9894085,1772036677.505895,1861804634.5107036,1965026778.7187662,2036157093.904189,0.00012974691673696545,0.0,0.0,0.0,0.0,0.0001213925330783606,0.00013331175761379375,0.00014006507388406082,0.00014783055957841407,0.00015318175092640483,312.23346709913045,0.0,0.0,0.0,0.0,292.11781057391306,320.8159755826087,337.0773352347826,355.7770311652174,368.6636811130435,0.016328544332463935,0.0,0.0,0.0,0.0,0.015276577058102703,0.016777374727098504,0.017627777902816888,0.018605696179292863,0.019279615720734,1.2826664261489505e-05,0.0,0.0,0.0,0.0,1.2000757357529386e-05,1.3179081245435325e-05,1.3846708057916573e-05,1.4614397035303202e-05,1.5143411030747994e-05,2.158713599582326,0.0,0.0,0.0,0.0,2.944390714720844,1.9401909311598928,0.6795113027262902,0.358603838455602,0.3715928135705511,0.05621330780360877,0.5585318165117416,0.5585318165117416,0.6916459004186181,0.8440302656369553,0.910591348064262,1.0,1.0506580694092378,1.1089086381013857,1.1490490686513546,0.06565215399740176,0.0,0.0,0.0,0.0,0.06142482207844729,0.06745596936433051,0.0708731585424562,0.07480250711960855,0.07751021877305829,0.05197462191460973,0.0,0.0,0.0,0.0,0.04862798414543743,0.053402642413428326,0.05610791717944449,0.0592186514696901,0.061362256528671145,0.05621330780360877,0.0,16593.1887600482,1.5,8.919135682181161e-05,0.0,0.0,0.0,0.0,8.344833931773057e-05,9.164191983058626e-05,9.628432256615991e-05,0.00010162251651233179,0.00010530106263075724,0.14381061930826874,AZE,1.5228238472111246,0.7105923535449241,Azerbaijan,0.2,0.2,0.2,0.9818643188476558,9416801.0,0.2,0.0,50.0,0.04519757773111799,0.55,0.5819457011818697,0.0,0.0,0.0,0.0,0.5819657067351077,0.5819371649387691,0.5819209931036992,0.5819023974040214,0.5818895830422832,0.5865698663261472,0.0,0.0,0.0,0.0,0.5865901910706115,0.5865611938789747,0.5865447640261097,0.5865258716454204,0.5865128528453423,0.5726522670051978,0.0,0.0,0.0,0.0,0.5726522669796895,0.5726522670284012,0.5726522669711029,0.5726522671227439,0.5726522670717051,0.5862477470111075,0.0,0.0,0.0,0.0,0.586267283399104,0.5862394109312896,0.5862236184615238,0.586205458796592,0.5861929449237312,0.00013009636850391955,0.0,0.0,0.0,0.0,0.00017744574338900555,0.00011692694871472413,4.0951218753225123e-05,2.1611508411151246e-05,2.239429798238923e-05,0.08130000000000001,0.08130000000000001,0.0,0.06875,0.06875,0.8571289621356334,0.38777251599754,0.8669513459888086,0.42986315552270915,20328176.38326045,0.0,0.0,0.0,0.0,27726741.426773958,18270391.90073741,6398822.715024233,3376900.9845725517,3499215.5784239788,20167918.551773682,0.0,0.0,0.0,0.0,27508152.90730237,18126361.198093727,6348380.375032478,3350281.5028536534,3471632.520968992,160257.8314867686,0.0,0.0,0.0,0.0,218588.51947158846,144030.7026436818,50442.33999175559,26619.481718898478,27583.057454987127,0.055,0.12437839770180095,0.13,0.12375000000000001,0.12375,0.12437839770180095
